Accuracy,RMSE,Fscore,Kappa,PRC,AUC,SAR,Dataset,nInstances,nClasses,nAttributes,Algorithm,RunTime,avgMissCost,AvgTotalCost,median1,mean1,sdt1,mean2,sdt2,skewness2,median3,mean3,sdt3,skewness3,median4,mean4,sdt4,skewness4
59.57,0.5,0.63,0.09,0.86,0.33,0.48,pca_credit-a,690,2,4,LWL,843,0.48,33.3,0.583291159,0.281184823,0.430345761,0.275586848,0.001131246,0.913271739,0.574803188,0.070042244,0.607773037,0.147959626,0.134914253,0.308373591,0.037442478,0.311630232
65.94,0.5,0.68,0.1,0.89,0.38,0.51,pca_credit-a,690,2,4,NaiveBayes,10,0.37,25.2,0.583291159,0.281184823,0.430345761,0.275586848,0.001131246,0.913271739,0.574803188,0.070042244,0.607773037,0.147959626,0.134914253,0.308373591,0.037442478,0.311630232
66.38,0.46,0.71,0.13,0.89,0.4,0.53,pca_credit-a,690,2,4,AdaBoostM1,150,0.4,27.6,0.583291159,0.281184823,0.430345761,0.275586848,0.001131246,0.913271739,0.574803188,0.070042244,0.607773037,0.147959626,0.134914253,0.308373591,0.037442478,0.311630232
66.38,0.46,0.72,0.15,0.91,0.43,0.55,pca_credit-a,690,2,4,Bagging,334,0.43,29.4,0.583291159,0.281184823,0.430345761,0.275586848,0.001131246,0.913271739,0.574803188,0.070042244,0.607773037,0.147959626,0.134914253,0.308373591,0.037442478,0.311630232
55.51,0.52,0.49,0.2,0.8,0.3,0.44,pca_credit-a,690,2,4,Stacking,19,0.44,30.7,0.583291159,0.281184823,0.430345761,0.275586848,0.001131246,0.913271739,0.574803188,0.070042244,0.607773037,0.147959626,0.134914253,0.308373591,0.037442478,0.311630232
68.84,0.45,0.74,0.17,0.9,0.41,0.55,pca_credit-a,690,2,4,LogitBoost,168,0.38,25.9,0.583291159,0.281184823,0.430345761,0.275586848,0.001131246,0.913271739,0.574803188,0.070042244,0.607773037,0.147959626,0.134914253,0.308373591,0.037442478,0.311630232
67.68,0.49,0.75,0.15,0.89,0.43,0.54,pca_credit-a,690,2,4,RandomCommittee,575,0.48,33.2,0.583291159,0.281184823,0.430345761,0.275586848,0.001131246,0.913271739,0.574803188,0.070042244,0.607773037,0.147959626,0.134914253,0.308373591,0.037442478,0.311630232
55.51,0.52,0.49,0.2,0.8,0.3,0.44,pca_credit-a,690,2,4,Vote,5,0.44,30.7,0.583291159,0.281184823,0.430345761,0.275586848,0.001131246,0.913271739,0.574803188,0.070042244,0.607773037,0.147959626,0.134914253,0.308373591,0.037442478,0.311630232
67.97,0.45,0.71,0.13,0.89,0.38,0.54,pca_credit-a,690,2,4,Logistic,1266,0.36,24.6,0.583291159,0.281184823,0.430345761,0.275586848,0.001131246,0.913271739,0.574803188,0.070042244,0.607773037,0.147959626,0.134914253,0.308373591,0.037442478,0.311630232
66.81,0.46,0.72,0.13,0.89,0.38,0.53,pca_credit-a,690,2,4,MultilayerPerceptron,4323,0.41,28.3,0.583291159,0.281184823,0.430345761,0.275586848,0.001131246,0.913271739,0.574803188,0.070042244,0.607773037,0.147959626,0.134914253,0.308373591,0.037442478,0.311630232
67.39,0.45,0.71,0.12,0.89,0.37,0.53,pca_credit-a,690,2,4,SimpleLogistic,2691,0.36,24.9,0.583291159,0.281184823,0.430345761,0.275586848,0.001131246,0.913271739,0.574803188,0.070042244,0.607773037,0.147959626,0.134914253,0.308373591,0.037442478,0.311630232
56.38,0.55,0.51,0.25,0.81,0.32,0.45,pca_credit-a,690,2,4,SMO,487,0.44,30.4,0.583291159,0.281184823,0.430345761,0.275586848,0.001131246,0.913271739,0.574803188,0.070042244,0.607773037,0.147959626,0.134914253,0.308373591,0.037442478,0.311630232
53.76,0.6799,0.391,-0.0339,0.501,0.49,0.449233333,pca_credit-a,690,2,4,SVM,0.52,0.4812,332,0.583291159,0.281184823,0.430345761,0.275586848,0.001131246,0.913271739,0.574803188,0.070042244,0.607773037,0.147959626,0.134914253,0.308373591,0.037442478,0.311630232
57.6,0.49,0.59,0.11,0.64,0.59,0.56,pca_credit-g,1000,2,4,J48,85,0.57,57,0.949119755,0.286480781,0.233142294,0.022453263,0.237045737,0.835806696,0.563511832,0.00458602,0.656602487,0.010408784,0.168465647,0.422222222,0.029131205,0.285260332
62,0.49,0.59,0.02,0.59,0.51,0.55,pca_credit-g,1000,2,4,DecisionStump,16,0.61,61.4,0.949119755,0.286480781,0.233142294,0.022453263,0.237045737,0.835806696,0.563511832,0.00458602,0.656602487,0.010408784,0.168465647,0.422222222,0.029131205,0.285260332
66,0.48,0.65,0.17,0.68,0.63,0.6,pca_credit-g,1000,2,4,RandomForest,811,0.53,52.8,0.949119755,0.286480781,0.233142294,0.022453263,0.237045737,0.835806696,0.563511832,0.00458602,0.656602487,0.010408784,0.168465647,0.422222222,0.029131205,0.285260332
61.3,0.48,0.6,0.11,0.64,0.59,0.57,pca_credit-g,1000,2,4,PART,106,0.57,57.2,0.949119755,0.286480781,0.233142294,0.022453263,0.237045737,0.835806696,0.563511832,0.00458602,0.656602487,0.010408784,0.168465647,0.422222222,0.029131205,0.285260332
59.1,0.48,0.6,0.11,0.63,0.57,0.56,pca_credit-g,1000,2,4,DecisionTable,143,0.57,56.9,0.949119755,0.286480781,0.233142294,0.022453263,0.237045737,0.835806696,0.563511832,0.00458602,0.656602487,0.010408784,0.168465647,0.422222222,0.029131205,0.285260332
63,0.48,0.64,0.16,0.63,0.59,0.58,pca_credit-g,1000,2,4,JRip,374,0.53,53.3,0.949119755,0.286480781,0.233142294,0.022453263,0.237045737,0.835806696,0.563511832,0.00458602,0.656602487,0.010408784,0.168465647,0.422222222,0.029131205,0.285260332
58.3,0.64,0.6,0.1,0.61,0.56,0.5,pca_credit-g,1000,2,4,OneR,14,0.57,56.9,0.949119755,0.286480781,0.233142294,0.022453263,0.237045737,0.835806696,0.563511832,0.00458602,0.656602487,0.010408784,0.168465647,0.422222222,0.029131205,0.285260332
70,0.49,0.58,0,0.58,0.5,0.57,pca_credit-g,1000,2,4,ZeroR,5,0.6,60,0.949119755,0.286480781,0.233142294,0.022453263,0.237045737,0.835806696,0.563511832,0.00458602,0.656602487,0.010408784,0.168465647,0.422222222,0.029131205,0.285260332
61.2,0.62,0.61,0.09,0.61,0.55,0.51,pca_credit-g,1000,2,4,IBk,89,0.58,58.1,0.949119755,0.286480781,0.233142294,0.022453263,0.237045737,0.835806696,0.563511832,0.00458602,0.656602487,0.010408784,0.168465647,0.422222222,0.029131205,0.285260332
59.1,0.56,0.6,0.1,0.64,0.56,0.53,pca_credit-g,1000,2,4,KStar,7923,0.58,57.5,0.949119755,0.286480781,0.233142294,0.022453263,0.237045737,0.835806696,0.563511832,0.00458602,0.656602487,0.010408784,0.168465647,0.422222222,0.029131205,0.285260332
59.9,0.49,0.6,0.08,0.68,0.61,0.58,pca_credit-g,1000,2,4,LWL,1750,0.58,58,0.949119755,0.286480781,0.233142294,0.022453263,0.237045737,0.835806696,0.563511832,0.00458602,0.656602487,0.010408784,0.168465647,0.422222222,0.029131205,0.285260332
68.5,0.47,0.67,0.19,0.7,0.64,0.62,pca_credit-g,1000,2,4,NaiveBayes,15,0.51,51.3,0.949119755,0.286480781,0.233142294,0.022453263,0.237045737,0.835806696,0.563511832,0.00458602,0.656602487,0.010408784,0.168465647,0.422222222,0.029131205,0.285260332
64.5,0.47,0.64,0.14,0.66,0.6,0.59,pca_credit-g,1000,2,4,AdaBoostM1,218,0.54,54.2,0.949119755,0.286480781,0.233142294,0.022453263,0.237045737,0.835806696,0.563511832,0.00458602,0.656602487,0.010408784,0.168465647,0.422222222,0.029131205,0.285260332
64.7,0.46,0.65,0.17,0.72,0.67,0.62,pca_credit-g,1000,2,4,Bagging,655,0.52,52.3,0.949119755,0.286480781,0.233142294,0.022453263,0.237045737,0.835806696,0.563511832,0.00458602,0.656602487,0.010408784,0.168465647,0.422222222,0.029131205,0.285260332
70,0.48,0.58,0,0.58,0.5,0.57,pca_credit-g,1000,2,4,Stacking,36,0.6,60,0.949119755,0.286480781,0.233142294,0.022453263,0.237045737,0.835806696,0.563511832,0.00458602,0.656602487,0.010408784,0.168465647,0.422222222,0.029131205,0.285260332
64,0.48,0.64,0.16,0.68,0.62,0.6,pca_credit-g,1000,2,4,LogitBoost,244,0.53,53,0.949119755,0.286480781,0.233142294,0.022453263,0.237045737,0.835806696,0.563511832,0.00458602,0.656602487,0.010408784,0.168465647,0.422222222,0.029131205,0.285260332
65.4,0.51,0.64,0.12,0.65,0.6,0.58,pca_credit-g,1000,2,4,RandomCommittee,1080,0.56,55.5,0.949119755,0.286480781,0.233142294,0.022453263,0.237045737,0.835806696,0.563511832,0.00458602,0.656602487,0.010408784,0.168465647,0.422222222,0.029131205,0.285260332
70,0.48,0.58,0,0.58,0.5,0.57,pca_credit-g,1000,2,4,Vote,7,0.6,60,0.949119755,0.286480781,0.233142294,0.022453263,0.237045737,0.835806696,0.563511832,0.00458602,0.656602487,0.010408784,0.168465647,0.422222222,0.029131205,0.285260332
65.3,0.47,0.65,0.17,0.7,0.63,0.6,pca_credit-g,1000,2,4,Logistic,105,0.52,52.4,0.949119755,0.286480781,0.233142294,0.022453263,0.237045737,0.835806696,0.563511832,0.00458602,0.656602487,0.010408784,0.168465647,0.422222222,0.029131205,0.285260332
65.3,0.46,0.65,0.19,0.72,0.67,0.62,pca_credit-g,1000,2,4,MultilayerPerceptron,6153,0.51,51.4,0.949119755,0.286480781,0.233142294,0.022453263,0.237045737,0.835806696,0.563511832,0.00458602,0.656602487,0.010408784,0.168465647,0.422222222,0.029131205,0.285260332
64.8,0.48,0.64,0.15,0.69,0.62,0.6,pca_credit-g,1000,2,4,SimpleLogistic,3379,0.54,53.8,0.949119755,0.286480781,0.233142294,0.022453263,0.237045737,0.835806696,0.563511832,0.00458602,0.656602487,0.010408784,0.168465647,0.422222222,0.029131205,0.285260332
67.6,0.57,0.66,0.17,0.63,0.58,0.56,pca_credit-g,1000,2,4,SMO,180,0.53,52.7,0.949119755,0.286480781,0.233142294,0.022453263,0.237045737,0.835806696,0.563511832,0.00458602,0.656602487,0.010408784,0.168465647,0.422222222,0.029131205,0.285260332
69.9,0.5486,0.576,-0.002,0.58,0.4993,0.5499,pca_credit-g,1000,2,4,SVM,0.52,0.601,601,0.949119755,0.286480781,0.233142294,0.022453263,0.237045737,0.835806696,0.563511832,0.00458602,0.656602487,0.010408784,0.168465647,0.422222222,0.029131205,0.285260332
57.22,0.52,0.46,0,0.63,0.47,0.51,pca_cylinder-bands,540,2,4,J48,27,0.44,23.5,1,0.345741312,0.721015752,0,0.319077828,0.735761642,0.579591709,0.1327173,0.680942385,0.30151464,0.147676844,0.419753086,0.030059704,0.303462707
57.96,0.51,0.47,0,0.66,0.52,0.53,pca_cylinder-bands,540,2,4,DecisionStump,10,0.42,22.9,1,0.345741312,0.721015752,0,0.319077828,0.735761642,0.579591709,0.1327173,0.680942385,0.30151464,0.147676844,0.419753086,0.030059704,0.303462707
60.37,0.51,0.63,0.18,0.72,0.57,0.56,pca_cylinder-bands,540,2,4,RandomForest,400,0.57,30.9,1,0.345741312,0.721015752,0,0.319077828,0.735761642,0.579591709,0.1327173,0.680942385,0.30151464,0.147676844,0.419753086,0.030059704,0.303462707
57.22,0.52,0.46,0,0.65,0.49,0.51,pca_cylinder-bands,540,2,4,PART,35,0.44,23.5,1,0.345741312,0.721015752,0,0.319077828,0.735761642,0.579591709,0.1327173,0.680942385,0.30151464,0.147676844,0.419753086,0.030059704,0.303462707
57.78,0.52,0.49,0.02,0.63,0.47,0.51,pca_cylinder-bands,540,2,4,DecisionTable,79,0.44,23.8,1,0.345741312,0.721015752,0,0.319077828,0.735761642,0.579591709,0.1327173,0.680942385,0.30151464,0.147676844,0.419753086,0.030059704,0.303462707
54.26,0.53,0.47,0,0.62,0.44,0.48,pca_cylinder-bands,540,2,4,JRip,202,0.52,28,1,0.345741312,0.721015752,0,0.319077828,0.735761642,0.579591709,0.1327173,0.680942385,0.30151464,0.147676844,0.419753086,0.030059704,0.303462707
56.67,0.65,0.54,0.04,0.63,0.47,0.46,pca_cylinder-bands,540,2,4,OneR,9,0.53,28.5,1,0.345741312,0.721015752,0,0.319077828,0.735761642,0.579591709,0.1327173,0.680942385,0.30151464,0.147676844,0.419753086,0.030059704,0.303462707
57.78,0.52,0.46,0,0.62,0.45,0.5,pca_cylinder-bands,540,2,4,ZeroR,3,0.42,22.8,1,0.345741312,0.721015752,0,0.319077828,0.735761642,0.579591709,0.1327173,0.680942385,0.30151464,0.147676844,0.419753086,0.030059704,0.303462707
51.67,0.69,0.55,0.02,0.63,0.46,0.43,pca_cylinder-bands,540,2,4,IBk,32,0.72,38.9,1,0.345741312,0.721015752,0,0.319077828,0.735761642,0.579591709,0.1327173,0.680942385,0.30151464,0.147676844,0.419753086,0.030059704,0.303462707
52.96,0.61,0.53,-0.01,0.66,0.49,0.47,pca_cylinder-bands,540,2,4,KStar,2271,0.63,34,1,0.345741312,0.721015752,0,0.319077828,0.735761642,0.579591709,0.1327173,0.680942385,0.30151464,0.147676844,0.419753086,0.030059704,0.303462707
57.59,0.51,0.48,0.01,0.73,0.55,0.54,pca_cylinder-bands,540,2,4,LWL,498,0.44,23.7,1,0.345741312,0.721015752,0,0.319077828,0.735761642,0.579591709,0.1327173,0.680942385,0.30151464,0.147676844,0.419753086,0.030059704,0.303462707
56.3,0.53,0.48,0,0.69,0.5,0.51,pca_cylinder-bands,540,2,4,NaiveBayes,8,0.47,25.4,1,0.345741312,0.721015752,0,0.319077828,0.735761642,0.579591709,0.1327173,0.680942385,0.30151464,0.147676844,0.419753086,0.030059704,0.303462707
58.15,0.51,0.49,0.03,0.68,0.52,0.53,pca_cylinder-bands,540,2,4,AdaBoostM1,117,0.44,23.5,1,0.345741312,0.721015752,0,0.319077828,0.735761642,0.579591709,0.1327173,0.680942385,0.30151464,0.147676844,0.419753086,0.030059704,0.303462707
62.41,0.49,0.61,0.16,0.74,0.57,0.57,pca_cylinder-bands,540,2,4,Bagging,292,0.45,24.1,1,0.345741312,0.721015752,0,0.319077828,0.735761642,0.579591709,0.1327173,0.680942385,0.30151464,0.147676844,0.419753086,0.030059704,0.303462707
57.78,0.51,0.46,0,0.62,0.45,0.5,pca_cylinder-bands,540,2,4,Stacking,15,0.42,22.8,1,0.345741312,0.721015752,0,0.319077828,0.735761642,0.579591709,0.1327173,0.680942385,0.30151464,0.147676844,0.419753086,0.030059704,0.303462707
60,0.5,0.55,0.07,0.73,0.57,0.56,pca_cylinder-bands,540,2,4,LogitBoost,125,0.45,24.2,1,0.345741312,0.721015752,0,0.319077828,0.735761642,0.579591709,0.1327173,0.680942385,0.30151464,0.147676844,0.419753086,0.030059704,0.303462707
57.41,0.55,0.6,0.1,0.72,0.55,0.53,pca_cylinder-bands,540,2,4,RandomCommittee,511,0.68,36.8,1,0.345741312,0.721015752,0,0.319077828,0.735761642,0.579591709,0.1327173,0.680942385,0.30151464,0.147676844,0.419753086,0.030059704,0.303462707
57.78,0.51,0.46,0,0.62,0.45,0.5,pca_cylinder-bands,540,2,4,Vote,4,0.42,22.8,1,0.345741312,0.721015752,0,0.319077828,0.735761642,0.579591709,0.1327173,0.680942385,0.30151464,0.147676844,0.419753086,0.030059704,0.303462707
58.89,0.51,0.5,0.05,0.7,0.5,0.52,pca_cylinder-bands,540,2,4,Logistic,71,0.42,22.7,1,0.345741312,0.721015752,0,0.319077828,0.735761642,0.579591709,0.1327173,0.680942385,0.30151464,0.147676844,0.419753086,0.030059704,0.303462707
59.07,0.53,0.52,0.09,0.71,0.51,0.53,pca_cylinder-bands,540,2,4,MultilayerPerceptron,3277,0.44,23.9,1,0.345741312,0.721015752,0,0.319077828,0.735761642,0.579591709,0.1327173,0.680942385,0.30151464,0.147676844,0.419753086,0.030059704,0.303462707
58.52,0.51,0.48,0.04,0.7,0.5,0.52,pca_cylinder-bands,540,2,4,SimpleLogistic,1833,0.42,22.8,1,0.345741312,0.721015752,0,0.319077828,0.735761642,0.579591709,0.1327173,0.680942385,0.30151464,0.147676844,0.419753086,0.030059704,0.303462707
57.78,0.63,0.46,0,0.62,0.45,0.47,pca_cylinder-bands,540,2,4,SMO,149,0.42,22.8,1,0.345741312,0.721015752,0,0.319077828,0.735761642,0.579591709,0.1327173,0.680942385,0.30151464,0.147676844,0.419753086,0.030059704,0.303462707
58.3,0.65,0.439,0.02,0.52,0.51,0.481,pca_cylinder-bands,540,2,4,SVM,0.22,0.42,226,1,0.345741312,0.721015752,0,0.319077828,0.735761642,0.579591709,0.1327173,0.680942385,0.30151464,0.147676844,0.419753086,0.030059704,0.303462707
84.17,0.2,0.84,0.8,0.85,0.94,0.86,pca_dermatology,366,6,4,J48,40,0.23,8.4,0.771806886,0.28413501,0.001227523,0.056396769,0.00237451,0.826016908,0.687561296,0.000572888,0.686553825,0.001519034,0.15505746,0.434426229,0.003254511,0.295692613
36.64,0.33,0.22,0.22,0.43,0.8,0.61,pca_dermatology,366,6,4,DecisionStump,9,0.85,31.3,0.771806886,0.28413501,0.001227523,0.056396769,0.00237451,0.826016908,0.687561296,0.000572888,0.686553825,0.001519034,0.15505746,0.434426229,0.003254511,0.295692613
86.34,0.18,0.87,0.83,0.9,0.96,0.88,pca_dermatology,366,6,4,RandomForest,167,0.21,7.5,0.771806886,0.28413501,0.001227523,0.056396769,0.00237451,0.826016908,0.687561296,0.000572888,0.686553825,0.001519034,0.15505746,0.434426229,0.003254511,0.295692613
84.72,0.2,0.85,0.81,0.84,0.94,0.86,pca_dermatology,366,6,4,PART,58,0.22,8,0.771806886,0.28413501,0.001227523,0.056396769,0.00237451,0.826016908,0.687561296,0.000572888,0.686553825,0.001519034,0.15505746,0.434426229,0.003254511,0.295692613
82,0.21,0.82,0.77,0.87,0.96,0.86,pca_dermatology,366,6,4,DecisionTable,82,0.26,9.6,0.771806886,0.28413501,0.001227523,0.056396769,0.00237451,0.826016908,0.687561296,0.000572888,0.686553825,0.001519034,0.15505746,0.434426229,0.003254511,0.295692613
83.08,0.22,0.83,0.79,0.83,0.93,0.85,pca_dermatology,366,6,4,JRip,176,0.24,8.9,0.771806886,0.28413501,0.001227523,0.056396769,0.00237451,0.826016908,0.687561296,0.000572888,0.686553825,0.001519034,0.15505746,0.434426229,0.003254511,0.295692613
71.61,0.3,0.72,0.65,0.67,0.84,0.75,pca_dermatology,366,6,4,OneR,7,0.42,15.2,0.771806886,0.28413501,0.001227523,0.056396769,0.00237451,0.826016908,0.687561296,0.000572888,0.686553825,0.001519034,0.15505746,0.434426229,0.003254511,0.295692613
30.64,0.37,0.15,0,0.22,0.5,0.48,pca_dermatology,366,6,4,ZeroR,3,1.39,50.8,0.771806886,0.28413501,0.001227523,0.056396769,0.00237451,0.826016908,0.687561296,0.000572888,0.686553825,0.001519034,0.15505746,0.434426229,0.003254511,0.295692613
82.52,0.24,0.83,0.78,0.8,0.87,0.82,pca_dermatology,366,6,4,IBk,15,0.26,9.5,0.771806886,0.28413501,0.001227523,0.056396769,0.00237451,0.826016908,0.687561296,0.000572888,0.686553825,0.001519034,0.15505746,0.434426229,0.003254511,0.295692613
80.32,0.21,0.81,0.75,0.9,0.97,0.85,pca_dermatology,366,6,4,KStar,1193,0.3,10.8,0.771806886,0.28413501,0.001227523,0.056396769,0.00237451,0.826016908,0.687561296,0.000572888,0.686553825,0.001519034,0.15505746,0.434426229,0.003254511,0.295692613
69.18,0.23,0.65,0.62,0.89,0.96,0.81,pca_dermatology,366,6,4,LWL,318,0.43,15.7,0.771806886,0.28413501,0.001227523,0.056396769,0.00237451,0.826016908,0.687561296,0.000572888,0.686553825,0.001519034,0.15505746,0.434426229,0.003254511,0.295692613
85.56,0.18,0.85,0.82,0.94,0.98,0.89,pca_dermatology,366,6,4,NaiveBayes,10,0.2,7.2,0.771806886,0.28413501,0.001227523,0.056396769,0.00237451,0.826016908,0.687561296,0.000572888,0.686553825,0.001519034,0.15505746,0.434426229,0.003254511,0.295692613
36.64,0.33,0.22,0.22,0.43,0.8,0.61,pca_dermatology,366,6,4,AdaBoostM1,16,0.85,31.3,0.771806886,0.28413501,0.001227523,0.056396769,0.00237451,0.826016908,0.687561296,0.000572888,0.686553825,0.001519034,0.15505746,0.434426229,0.003254511,0.295692613
85.26,0.19,0.86,0.81,0.91,0.97,0.88,pca_dermatology,366,6,4,Bagging,145,0.22,7.9,0.771806886,0.28413501,0.001227523,0.056396769,0.00237451,0.826016908,0.687561296,0.000572888,0.686553825,0.001519034,0.15505746,0.434426229,0.003254511,0.295692613
20.91,0.37,0.09,0,0.22,0.5,0.45,pca_dermatology,366,6,4,Stacking,11,1.21,44.3,0.771806886,0.28413501,0.001227523,0.056396769,0.00237451,0.826016908,0.687561296,0.000572888,0.686553825,0.001519034,0.15505746,0.434426229,0.003254511,0.295692613
88.27,0.17,0.89,0.85,0.94,0.98,0.9,pca_dermatology,366,6,4,LogitBoost,248,0.17,6.1,0.771806886,0.28413501,0.001227523,0.056396769,0.00237451,0.826016908,0.687561296,0.000572888,0.686553825,0.001519034,0.15505746,0.434426229,0.003254511,0.295692613
85.52,0.18,0.86,0.82,0.9,0.96,0.88,pca_dermatology,366,6,4,RandomCommittee,211,0.22,8.1,0.771806886,0.28413501,0.001227523,0.056396769,0.00237451,0.826016908,0.687561296,0.000572888,0.686553825,0.001519034,0.15505746,0.434426229,0.003254511,0.295692613
20.91,0.37,0.09,0,0.22,0.5,0.45,pca_dermatology,366,6,4,Vote,5,1.21,44.3,0.771806886,0.28413501,0.001227523,0.056396769,0.00237451,0.826016908,0.687561296,0.000572888,0.686553825,0.001519034,0.15505746,0.434426229,0.003254511,0.295692613
88.25,0.16,0.88,0.85,0.95,0.98,0.9,pca_dermatology,366,6,4,Logistic,949,0.17,6.3,0.771806886,0.28413501,0.001227523,0.056396769,0.00237451,0.826016908,0.687561296,0.000572888,0.686553825,0.001519034,0.15505746,0.434426229,0.003254511,0.295692613
86.07,0.17,0.86,0.82,0.94,0.98,0.89,pca_dermatology,366,6,4,MultilayerPerceptron,5499,0.19,6.9,0.771806886,0.28413501,0.001227523,0.056396769,0.00237451,0.826016908,0.687561296,0.000572888,0.686553825,0.001519034,0.15505746,0.434426229,0.003254511,0.295692613
87.17,0.17,0.87,0.84,0.93,0.98,0.89,pca_dermatology,366,6,4,SimpleLogistic,4061,0.19,6.8,0.771806886,0.28413501,0.001227523,0.056396769,0.00237451,0.826016908,0.687561296,0.000572888,0.686553825,0.001519034,0.15505746,0.434426229,0.003254511,0.295692613
75.44,0.32,0.71,0.7,0.83,0.96,0.8,pca_dermatology,366,6,4,SMO,1289,0.33,11.9,0.771806886,0.28413501,0.001227523,0.056396769,0.00237451,0.826016908,0.687561296,0.000572888,0.686553825,0.001519034,0.15505746,0.434426229,0.003254511,0.295692613
76.78,0.2782,0.77,0.7097,0.68,0.84,0.776533333,pca_dermatology,366,6,4,SVM,0.51,0.34,123,0.771806886,0.28413501,0.001227523,0.056396769,0.00237451,0.826016908,0.687561296,0.000572888,0.686553825,0.001519034,0.15505746,0.434426229,0.003254511,0.295692613
67.96,0.46,0.69,0.34,0.7,0.71,0.64,pca_diabetes,768,2,4,J48,65,0.4,31.1,0.781099285,0.401893524,0.009557398,0.017217544,0.00717272,0.810254171,0.464637064,0.01238268,0.693505578,0.028122457,0.177791455,0.388888889,0.06202444,0.266454895
70.45,0.46,0.71,0.37,0.68,0.7,0.65,pca_diabetes,768,2,4,DecisionStump,13,0.4,30.6,0.781099285,0.401893524,0.009557398,0.017217544,0.00717272,0.810254171,0.464637064,0.01238268,0.693505578,0.028122457,0.177791455,0.388888889,0.06202444,0.266454895
70.57,0.46,0.71,0.35,0.74,0.74,0.66,pca_diabetes,768,2,4,RandomForest,491,0.44,34.1,0.781099285,0.401893524,0.009557398,0.017217544,0.00717272,0.810254171,0.464637064,0.01238268,0.693505578,0.028122457,0.177791455,0.388888889,0.06202444,0.266454895
67.71,0.46,0.68,0.35,0.71,0.73,0.65,pca_diabetes,768,2,4,PART,68,0.4,31,0.781099285,0.401893524,0.009557398,0.017217544,0.00717272,0.810254171,0.464637064,0.01238268,0.693505578,0.028122457,0.177791455,0.388888889,0.06202444,0.266454895
69.52,0.45,0.7,0.36,0.74,0.75,0.67,pca_diabetes,768,2,4,DecisionTable,113,0.4,31.1,0.781099285,0.401893524,0.009557398,0.017217544,0.00717272,0.810254171,0.464637064,0.01238268,0.693505578,0.028122457,0.177791455,0.388888889,0.06202444,0.266454895
69.66,0.46,0.7,0.38,0.69,0.71,0.65,pca_diabetes,768,2,4,JRip,201,0.39,30,0.781099285,0.401893524,0.009557398,0.017217544,0.00717272,0.810254171,0.464637064,0.01238268,0.693505578,0.028122457,0.177791455,0.388888889,0.06202444,0.266454895
67.18,0.57,0.68,0.31,0.65,0.66,0.59,pca_diabetes,768,2,4,OneR,11,0.45,34.8,0.781099285,0.401893524,0.009557398,0.017217544,0.00717272,0.810254171,0.464637064,0.01238268,0.693505578,0.028122457,0.177791455,0.388888889,0.06202444,0.266454895
34.9,0.51,0.19,0,0.56,0.5,0.45,pca_diabetes,768,2,4,ZeroR,3,0.65,50,0.781099285,0.401893524,0.009557398,0.017217544,0.00717272,0.810254171,0.464637064,0.01238268,0.693505578,0.028122457,0.177791455,0.388888889,0.06202444,0.266454895
